,countriesAndTerritories,cases,deaths,dateRep,popData2019
47002,Russia,6196,71,22/09/2020,145872260.0
47003,Russia,6148,79,21/09/2020,145872260.0
47009,Russia,5509,57,15/09/2020,145872260.0
47010,Russia,5449,94,14/09/2020,145872260.0
47016,Russia,5185,51,08/09/2020,145872260.0
47017,Russia,5195,61,07/09/2020,145872260.0
47023,Russia,4993,83,01/09/2020,145872260.0
47024,Russia,4980,68,31/08/2020,145872260.0
47030,Russia,4744,65,25/08/2020,145872260.0
47031,Russia,4852,73,24/08/2020,145872260.0
47033,Russia,4870,90,22/08/2020,145872260.0
47037,Russia,4892,55,18/08/2020,145872260.0
47038,Russia,4969,68,17/08/2020,145872260.0
47043,Russia,4945,70,12/08/2020,145872260.0
47045,Russia,5189,77,10/08/2020,145872260.0
47048,Russia,4551,74,07/08/2020,145872260.0
47051,Russia,5394,79,04/08/2020,145872260.0
47052,Russia,5427,70,03/08/2020,145872260.0
47053,Russia,5462,95,02/08/2020,145872260.0
47058,Russia,5635,85,28/07/2020,145872260.0
47059,Russia,5765,77,27/07/2020,145872260.0
47065,Russia,5940,85,21/07/2020,145872260.0
47066,Russia,6109,95,20/07/2020,145872260.0
47086,Russia,6719,93,30/06/2020,145872260.0
47090,Russia,7113,92,26/06/2020,145872260.0
47093,Russia,7600,95,23/06/2020,145872260.0
47095,Russia,7889,30,21/06/2020,145872260.0
47121,Russia,8946,92,26/05/2020,145872260.0
47128,Russia,8926,91,19/05/2020,145872260.0
47129,Russia,9709,94,18/05/2020,145872260.0
47132,Russia,9974,93,15/05/2020,145872260.0
47133,Russia,10028,96,14/05/2020,145872260.0
47135,Russia,11656,94,12/05/2020,145872260.0
47136,Russia,11012,88,11/05/2020,145872260.0
47138,Russia,10699,98,09/05/2020,145872260.0
47139,Russia,11231,88,08/05/2020,145872260.0
47140,Russia,10559,86,07/05/2020,145872260.0
47141,Russia,10102,95,06/05/2020,145872260.0
47142,Russia,10581,76,05/05/2020,145872260.0
47143,Russia,10633,58,04/05/2020,145872260.0
47144,Russia,9623,53,03/05/2020,145872260.0
47145,Russia,7933,96,02/05/2020,145872260.0
47148,Russia,6411,72,29/04/2020,145872260.0
47149,Russia,6198,48,28/04/2020,145872260.0
47150,Russia,6361,66,27/04/2020,145872260.0
47151,Russia,5966,66,26/04/2020,145872260.0
47152,Russia,5849,60,25/04/2020,145872260.0
47153,Russia,4774,42,24/04/2020,145872260.0
47154,Russia,5236,57,23/04/2020,145872260.0
47155,Russia,5642,51,22/04/2020,145872260.0
47156,Russia,4268,44,21/04/2020,145872260.0
47157,Russia,6060,48,20/04/2020,145872260.0
47158,Russia,4785,40,19/04/2020,145872260.0
47159,Russia,4070,41,18/04/2020,145872260.0
47160,Russia,3448,34,17/04/2020,145872260.0
47161,Russia,3388,28,16/04/2020,145872260.0
47162,Russia,2774,22,15/04/2020,145872260.0
47163,Russia,2558,18,14/04/2020,145872260.0
47164,Russia,2186,24,13/04/2020,145872260.0
47165,Russia,1667,12,12/04/2020,145872260.0
47166,Russia,1786,18,11/04/2020,145872260.0
47167,Russia,1459,13,10/04/2020,145872260.0
47168,Russia,1175,5,09/04/2020,145872260.0
47169,Russia,1154,11,08/04/2020,145872260.0
47170,Russia,954,2,07/04/2020,145872260.0
47171,Russia,658,2,06/04/2020,145872260.0
47172,Russia,582,9,05/04/2020,145872260.0
47173,Russia,601,4,04/04/2020,145872260.0
47174,Russia,771,6,03/04/2020,145872260.0
47175,Russia,440,7,02/04/2020,145872260.0
47176,Russia,501,7,01/04/2020,145872260.0
47177,Russia,302,2,31/03/2020,145872260.0
47178,Russia,270,3,30/03/2020,145872260.0
47179,Russia,228,1,29/03/2020,145872260.0
47180,Russia,196,2,28/03/2020,145872260.0
47181,Russia,182,2,27/03/2020,145872260.0
47182,Russia,163,0,26/03/2020,145872260.0
47183,Russia,57,0,25/03/2020,145872260.0
47184,Russia,71,0,24/03/2020,145872260.0
47185,Russia,61,0,23/03/2020,145872260.0
47186,Russia,53,0,22/03/2020,145872260.0
47187,Russia,54,0,21/03/2020,145872260.0
47188,Russia,52,0,20/03/2020,145872260.0
47189,Russia,33,0,19/03/2020,145872260.0
47190,Russia,21,0,18/03/2020,145872260.0
47191,Russia,30,0,17/03/2020,145872260.0
47192,Russia,4,0,16/03/2020,145872260.0
47193,Russia,14,0,15/03/2020,145872260.0
47194,Russia,15,0,14/03/2020,145872260.0
47195,Russia,5,0,13/03/2020,145872260.0
47196,Russia,15,0,12/03/2020,145872260.0
47197,Russia,0,0,11/03/2020,145872260.0
47198,Russia,0,0,10/03/2020,145872260.0
47199,Russia,0,0,09/03/2020,145872260.0
47200,Russia,0,0,08/03/2020,145872260.0
47201,Russia,6,0,07/03/2020,145872260.0
47202,Russia,0,0,06/03/2020,145872260.0
47203,Russia,0,0,05/03/2020,145872260.0
47204,Russia,1,0,04/03/2020,145872260.0
47205,Russia,1,0,03/03/2020,145872260.0
47206,Russia,0,0,02/03/2020,145872260.0
47207,Russia,0,0,01/03/2020,145872260.0
47208,Russia,0,0,29/02/2020,145872260.0
47209,Russia,0,0,28/02/2020,145872260.0
47210,Russia,0,0,27/02/2020,145872260.0
47211,Russia,0,0,26/02/2020,145872260.0
47212,Russia,0,0,25/02/2020,145872260.0
47213,Russia,0,0,24/02/2020,145872260.0
47214,Russia,0,0,23/02/2020,145872260.0
47215,Russia,0,0,22/02/2020,145872260.0
47216,Russia,0,0,21/02/2020,145872260.0
47217,Russia,0,0,20/02/2020,145872260.0
47218,Russia,0,0,19/02/2020,145872260.0
47219,Russia,0,0,18/02/2020,145872260.0
47220,Russia,0,0,17/02/2020,145872260.0
47221,Russia,0,0,16/02/2020,145872260.0
47222,Russia,0,0,15/02/2020,145872260.0
47223,Russia,0,0,14/02/2020,145872260.0
47224,Russia,0,0,13/02/2020,145872260.0
47225,Russia,0,0,12/02/2020,145872260.0
47226,Russia,0,0,11/02/2020,145872260.0
47227,Russia,0,0,10/02/2020,145872260.0
47228,Russia,0,0,09/02/2020,145872260.0
47229,Russia,0,0,08/02/2020,145872260.0
47230,Russia,0,0,07/02/2020,145872260.0
47231,Russia,0,0,06/02/2020,145872260.0
47232,Russia,0,0,05/02/2020,145872260.0
47233,Russia,0,0,04/02/2020,145872260.0
47234,Russia,0,0,03/02/2020,145872260.0
47235,Russia,0,0,02/02/2020,145872260.0
47236,Russia,2,0,01/02/2020,145872260.0
47237,Russia,0,0,31/01/2020,145872260.0
47238,Russia,0,0,30/01/2020,145872260.0
47239,Russia,0,0,29/01/2020,145872260.0
47240,Russia,0,0,28/01/2020,145872260.0
47241,Russia,0,0,27/01/2020,145872260.0
47242,Russia,0,0,26/01/2020,145872260.0
47243,Russia,0,0,25/01/2020,145872260.0
47244,Russia,0,0,24/01/2020,145872260.0
47245,Russia,0,0,23/01/2020,145872260.0
47246,Russia,0,0,22/01/2020,145872260.0
47247,Russia,0,0,21/01/2020,145872260.0
47248,Russia,0,0,20/01/2020,145872260.0
47249,Russia,0,0,19/01/2020,145872260.0
47250,Russia,0,0,18/01/2020,145872260.0
47251,Russia,0,0,17/01/2020,145872260.0
47252,Russia,0,0,16/01/2020,145872260.0
47253,Russia,0,0,15/01/2020,145872260.0
47254,Russia,0,0,14/01/2020,145872260.0
47255,Russia,0,0,13/01/2020,145872260.0
47256,Russia,0,0,12/01/2020,145872260.0
47257,Russia,0,0,11/01/2020,145872260.0
47258,Russia,0,0,10/01/2020,145872260.0
47259,Russia,0,0,09/01/2020,145872260.0
47260,Russia,0,0,08/01/2020,145872260.0
47261,Russia,0,0,07/01/2020,145872260.0
47262,Russia,0,0,06/01/2020,145872260.0
47263,Russia,0,0,05/01/2020,145872260.0
47264,Russia,0,0,04/01/2020,145872260.0
47265,Russia,0,0,03/01/2020,145872260.0
47266,Russia,0,0,02/01/2020,145872260.0
47267,Russia,0,0,01/01/2020,145872260.0
47268,Russia,0,0,31/12/2019,145872260.0
47269,Rwanda,131,0,14/12/2020,12626938.0
47270,Rwanda,100,2,13/12/2020,12626938.0
47271,Rwanda,79,1,12/12/2020,12626938.0
47272,Rwanda,71,0,11/12/2020,12626938.0
47273,Rwanda,41,2,10/12/2020,12626938.0
47274,Rwanda,46,0,09/12/2020,12626938.0
47275,Rwanda,62,0,08/12/2020,12626938.0
47276,Rwanda,45,0,07/12/2020,12626938.0
47277,Rwanda,41,0,06/12/2020,12626938.0
47278,Rwanda,32,1,05/12/2020,12626938.0
47279,Rwanda,17,0,04/12/2020,12626938.0
47280,Rwanda,46,1,03/12/2020,12626938.0
47281,Rwanda,14,0,02/12/2020,12626938.0
47282,Rwanda,15,1,01/12/2020,12626938.0
47283,Rwanda,28,1,30/11/2020,12626938.0
47284,Rwanda,19,0,29/11/2020,12626938.0
47285,Rwanda,21,0,28/11/2020,12626938.0
47286,Rwanda,72,0,27/11/2020,12626938.0
47287,Rwanda,29,0,26/11/2020,12626938.0
47288,Rwanda,24,0,25/11/2020,12626938.0
47289,Rwanda,61,0,24/11/2020,12626938.0
47290,Rwanda,45,1,23/11/2020,12626938.0
47291,Rwanda,34,0,22/11/2020,12626938.0
47292,Rwanda,43,0,21/11/2020,12626938.0
47293,Rwanda,0,0,20/11/2020,12626938.0
47294,Rwanda,36,0,19/11/2020,12626938.0
47295,Rwanda,16,1,18/11/2020,12626938.0
47296,Rwanda,36,0,17/11/2020,12626938.0
47297,Rwanda,61,3,16/11/2020,12626938.0
47298,Rwanda,32,0,15/11/2020,12626938.0
47299,Rwanda,43,1,14/11/2020,12626938.0
47300,Rwanda,7,0,13/11/2020,12626938.0
47301,Rwanda,50,1,12/11/2020,12626938.0
47302,Rwanda,20,2,11/11/2020,12626938.0
47303,Rwanda,20,2,10/11/2020,12626938.0
47304,Rwanda,9,0,09/11/2020,12626938.0
47305,Rwanda,5,0,08/11/2020,12626938.0
47306,Rwanda,16,0,07/11/2020,12626938.0
47307,Rwanda,18,1,06/11/2020,12626938.0
47308,Rwanda,12,0,05/11/2020,12626938.0
47309,Rwanda,7,0,04/11/2020,12626938.0
47310,Rwanda,9,0,03/11/2020,12626938.0
47311,Rwanda,9,0,02/11/2020,12626938.0
47312,Rwanda,3,0,01/11/2020,12626938.0
47313,Rwanda,3,0,31/10/2020,12626938.0
47314,Rwanda,2,0,30/10/2020,12626938.0
47315,Rwanda,45,0,29/10/2020,12626938.0
47316,Rwanda,11,1,28/10/2020,12626938.0
47317,Rwanda,7,0,27/10/2020,12626938.0
47318,Rwanda,6,0,26/10/2020,12626938.0
47319,Rwanda,8,0,25/10/2020,12626938.0
47320,Rwanda,35,0,24/10/2020,12626938.0
47321,Rwanda,5,0,23/10/2020,12626938.0
47322,Rwanda,15,0,22/10/2020,12626938.0
47323,Rwanda,5,0,21/10/2020,12626938.0
47324,Rwanda,18,0,20/10/2020,12626938.0
47325,Rwanda,3,0,19/10/2020,12626938.0
47326,Rwanda,6,0,18/10/2020,12626938.0
47327,Rwanda,12,1,17/10/2020,12626938.0
47328,Rwanda,13,0,16/10/2020,12626938.0
47329,Rwanda,32,1,15/10/2020,12626938.0
47330,Rwanda,3,0,14/10/2020,12626938.0
47331,Rwanda,9,1,13/10/2020,12626938.0
47332,Rwanda,4,1,12/10/2020,12626938.0
47333,Rwanda,2,0,11/10/2020,12626938.0
47334,Rwanda,5,1,10/10/2020,12626938.0
47335,Rwanda,2,0,09/10/2020,12626938.0
47336,Rwanda,10,0,08/10/2020,12626938.0
47337,Rwanda,6,0,07/10/2020,12626938.0
47338,Rwanda,1,0,06/10/2020,12626938.0
47339,Rwanda,14,0,05/10/2020,12626938.0
47340,Rwanda,5,0,04/10/2020,12626938.0
47341,Rwanda,4,0,03/10/2020,12626938.0
47342,Rwanda,3,0,02/10/2020,12626938.0
47343,Rwanda,4,0,01/10/2020,12626938.0
47344,Rwanda,4,0,30/09/2020,12626938.0
47345,Rwanda,12,0,29/09/2020,12626938.0
47346,Rwanda,9,0,28/09/2020,12626938.0
47347,Rwanda,13,0,27/09/2020,12626938.0
47348,Rwanda,9,2,26/09/2020,12626938.0
47349,Rwanda,10,0,25/09/2020,12626938.0
47350,Rwanda,41,0,24/09/2020,12626938.0
47351,Rwanda,16,0,23/09/2020,12626938.0
47352,Rwanda,11,1,22/09/2020,12626938.0
47353,Rwanda,22,0,21/09/2020,12626938.0
47354,Rwanda,18,1,20/09/2020,12626938.0
47355,Rwanda,18,2,19/09/2020,12626938.0
47356,Rwanda,19,1,18/09/2020,12626938.0
47357,Rwanda,10,0,17/09/2020,12626938.0
47358,Rwanda,22,0,16/09/2020,12626938.0
47359,Rwanda,11,0,15/09/2020,12626938.0
47360,Rwanda,26,0,14/09/2020,12626938.0
47361,Rwanda,31,0,13/09/2020,12626938.0
47362,Rwanda,55,0,12/09/2020,12626938.0
47363,Rwanda,19,1,11/09/2020,12626938.0
47364,Rwanda,21,1,10/09/2020,12626938.0
47365,Rwanda,30,1,09/09/2020,12626938.0
47366,Rwanda,35,0,08/09/2020,12626938.0
47367,Rwanda,25,1,07/09/2020,12626938.0
47368,Rwanda,45,0,06/09/2020,12626938.0
47369,Rwanda,49,0,05/09/2020,12626938.0
47370,Rwanda,37,1,04/09/2020,12626938.0
47371,Rwanda,76,1,03/09/2020,12626938.0
47372,Rwanda,79,0,02/09/2020,12626938.0
47373,Rwanda,43,0,01/09/2020,12626938.0
47374,Rwanda,177,0,31/08/2020,12626938.0
47375,Rwanda,101,0,30/08/2020,12626938.0
47376,Rwanda,70,1,29/08/2020,12626938.0
47377,Rwanda,47,0,28/08/2020,12626938.0
47378,Rwanda,88,0,27/08/2020,12626938.0
47379,Rwanda,231,1,26/08/2020,12626938.0
47380,Rwanda,217,2,25/08/2020,12626938.0
47381,Rwanda,200,1,24/08/2020,12626938.0
47382,Rwanda,109,0,23/08/2020,12626938.0
47383,Rwanda,63,0,22/08/2020,12626938.0
47384,Rwanda,73,1,21/08/2020,12626938.0
47385,Rwanda,67,0,20/08/2020,12626938.0
47386,Rwanda,37,2,19/08/2020,12626938.0
47387,Rwanda,87,0,18/08/2020,12626938.0
47388,Rwanda,101,0,17/08/2020,12626938.0
47389,Rwanda,59,0,16/08/2020,12626938.0
47390,Rwanda,93,0,15/08/2020,12626938.0
47391,Rwanda,11,0,14/08/2020,12626938.0
47392,Rwanda,18,1,13/08/2020,12626938.0
47393,Rwanda,19,0,12/08/2020,12626938.0
47394,Rwanda,12,0,11/08/2020,12626938.0
47395,Rwanda,6,1,10/08/2020,12626938.0
47396,Rwanda,6,1,09/08/2020,12626938.0
47397,Rwanda,17,0,08/08/2020,12626938.0
47398,Rwanda,7,0,07/08/2020,12626938.0
47399,Rwanda,5,0,06/08/2020,12626938.0
47400,Rwanda,7,0,05/08/2020,12626938.0
47401,Rwanda,30,0,04/08/2020,12626938.0
47402,Rwanda,20,0,03/08/2020,12626938.0
47403,Rwanda,20,0,02/08/2020,12626938.0
47404,Rwanda,28,0,01/08/2020,12626938.0
47405,Rwanda,58,0,31/07/2020,12626938.0
47406,Rwanda,10,0,30/07/2020,12626938.0
47407,Rwanda,47,0,29/07/2020,12626938.0
47408,Rwanda,58,0,28/07/2020,12626938.0
47409,Rwanda,69,0,27/07/2020,12626938.0
47410,Rwanda,23,0,26/07/2020,12626938.0
47411,Rwanda,19,0,25/07/2020,12626938.0
47412,Rwanda,21,0,24/07/2020,12626938.0
47413,Rwanda,34,0,23/07/2020,12626938.0
47414,Rwanda,26,0,22/07/2020,12626938.0
47415,Rwanda,47,0,21/07/2020,12626938.0
47416,Rwanda,43,0,20/07/2020,12626938.0
47417,Rwanda,54,1,19/07/2020,12626938.0
47418,Rwanda,12,0,18/07/2020,12626938.0
47419,Rwanda,38,0,17/07/2020,12626938.0
47420,Rwanda,19,0,16/07/2020,12626938.0
47421,Rwanda,38,0,15/07/2020,12626938.0
47422,Rwanda,41,0,14/07/2020,12626938.0
47423,Rwanda,38,0,13/07/2020,12626938.0
47424,Rwanda,47,1,12/07/2020,12626938.0
47425,Rwanda,42,0,11/07/2020,12626938.0
47426,Rwanda,16,0,10/07/2020,12626938.0
47427,Rwanda,22,0,09/07/2020,12626938.0
47428,Rwanda,59,0,08/07/2020,12626938.0
47429,Rwanda,8,0,07/07/2020,12626938.0
47430,Rwanda,13,0,06/07/2020,12626938.0
47431,Rwanda,11,0,05/07/2020,12626938.0
47432,Rwanda,18,0,04/07/2020,12626938.0
47433,Rwanda,21,0,03/07/2020,12626938.0
47434,Rwanda,17,1,02/07/2020,12626938.0
47435,Rwanda,24,0,01/07/2020,12626938.0
47436,Rwanda,101,0,30/06/2020,12626938.0
47437,Rwanda,22,0,29/06/2020,12626938.0
47438,Rwanda,20,0,28/06/2020,12626938.0
47439,Rwanda,8,0,27/06/2020,12626938.0
47440,Rwanda,20,0,26/06/2020,12626938.0
47441,Rwanda,32,0,25/06/2020,12626938.0
47442,Rwanda,11,0,24/06/2020,12626938.0
47443,Rwanda,59,0,23/06/2020,12626938.0
47444,Rwanda,26,0,22/06/2020,12626938.0
47445,Rwanda,41,0,21/06/2020,12626938.0
47446,Rwanda,15,0,20/06/2020,12626938.0
47447,Rwanda,7,0,19/06/2020,12626938.0
47448,Rwanda,3,0,18/06/2020,12626938.0
47449,Rwanda,24,0,17/06/2020,12626938.0
47450,Rwanda,30,0,16/06/2020,12626938.0
47451,Rwanda,41,0,15/06/2020,12626938.0
47452,Rwanda,31,0,14/06/2020,12626938.0
47453,Rwanda,16,0,13/06/2020,12626938.0
47454,Rwanda,18,0,12/06/2020,12626938.0
47455,Rwanda,13,0,11/06/2020,12626938.0
47456,Rwanda,12,0,10/06/2020,12626938.0
47457,Rwanda,12,0,09/06/2020,12626938.0
47458,Rwanda,8,0,08/06/2020,12626938.0
47459,Rwanda,11,0,07/06/2020,12626938.0
47460,Rwanda,10,0,06/06/2020,12626938.0
47461,Rwanda,13,0,05/06/2020,12626938.0
47462,Rwanda,13,0,04/06/2020,12626938.0
47463,Rwanda,7,1,03/06/2020,12626938.0
47464,Rwanda,7,0,02/06/2020,12626938.0
47465,Rwanda,11,0,01/06/2020,12626938.0
47466,Rwanda,4,1,31/05/2020,12626938.0
47467,Rwanda,6,0,30/05/2020,12626938.0
47468,Rwanda,3,0,29/05/2020,12626938.0
47469,Rwanda,7,0,28/05/2020,12626938.0
47470,Rwanda,3,0,27/05/2020,12626938.0
47471,Rwanda,9,0,26/05/2020,12626938.0
47472,Rwanda,2,0,25/05/2020,12626938.0
47473,Rwanda,4,0,24/05/2020,12626938.0
47474,Rwanda,1,0,23/05/2020,12626938.0
47475,Rwanda,6,0,22/05/2020,12626938.0
47476,Rwanda,6,0,21/05/2020,12626938.0
47477,Rwanda,11,0,20/05/2020,12626938.0
47478,Rwanda,5,0,19/05/2020,12626938.0
47479,Rwanda,3,0,18/05/2020,12626938.0
47480,Rwanda,2,0,17/05/2020,12626938.0
47481,Rwanda,0,0,16/05/2020,12626938.0
47482,Rwanda,0,0,15/05/2020,12626938.0
47483,Rwanda,1,0,14/05/2020,12626938.0
47484,Rwanda,1,0,13/05/2020,12626938.0
47485,Rwanda,1,0,12/05/2020,12626938.0
47486,Rwanda,4,0,11/05/2020,12626938.0
47487,Rwanda,7,0,10/05/2020,12626938.0
47488,Rwanda,2,0,09/05/2020,12626938.0
47489,Rwanda,3,0,08/05/2020,12626938.0
47490,Rwanda,7,0,07/05/2020,12626938.0
47491,Rwanda,0,0,06/05/2020,12626938.0
47492,Rwanda,2,0,05/05/2020,12626938.0
47493,Rwanda,4,0,04/05/2020,12626938.0
47494,Rwanda,6,0,03/05/2020,12626938.0
47495,Rwanda,6,0,02/05/2020,12626938.0
47496,Rwanda,18,0,01/05/2020,12626938.0
47497,Rwanda,13,0,30/04/2020,12626938.0
47498,Rwanda,5,0,29/04/2020,12626938.0
47499,Rwanda,16,0,28/04/2020,12626938.0
47500,Rwanda,8,0,27/04/2020,12626938.0
47501,Rwanda,7,0,26/04/2020,12626938.0
47502,Rwanda,22,0,25/04/2020,12626938.0
47503,Rwanda,1,0,24/04/2020,12626938.0
47504,Rwanda,3,0,23/04/2020,12626938.0
47505,Rwanda,3,0,22/04/2020,12626938.0
47506,Rwanda,0,0,21/04/2020,12626938.0
47507,Rwanda,3,0,20/04/2020,12626938.0
47508,Rwanda,1,0,19/04/2020,12626938.0
47509,Rwanda,5,0,18/04/2020,12626938.0
47510,Rwanda,2,0,17/04/2020,12626938.0
47511,Rwanda,2,0,16/04/2020,12626938.0
47512,Rwanda,7,0,15/04/2020,12626938.0
47513,Rwanda,1,0,14/04/2020,12626938.0
47514,Rwanda,6,0,13/04/2020,12626938.0
47515,Rwanda,2,0,12/04/2020,12626938.0
47516,Rwanda,5,0,11/04/2020,12626938.0
47517,Rwanda,3,0,10/04/2020,12626938.0
47518,Rwanda,5,0,09/04/2020,12626938.0
47519,Rwanda,0,0,08/04/2020,12626938.0
47520,Rwanda,1,0,07/04/2020,12626938.0
47521,Rwanda,2,0,06/04/2020,12626938.0
47522,Rwanda,13,0,05/04/2020,12626938.0
47523,Rwanda,7,0,04/04/2020,12626938.0
47524,Rwanda,0,0,03/04/2020,12626938.0
47525,Rwanda,7,0,02/04/2020,12626938.0
47526,Rwanda,5,0,01/04/2020,12626938.0
47527,Rwanda,0,0,31/03/2020,12626938.0
47528,Rwanda,10,0,30/03/2020,12626938.0
47529,Rwanda,6,0,29/03/2020,12626938.0
47530,Rwanda,4,0,28/03/2020,12626938.0
47531,Rwanda,9,0,27/03/2020,12626938.0
47532,Rwanda,1,0,26/03/2020,12626938.0
47533,Rwanda,4,0,25/03/2020,12626938.0
47534,Rwanda,17,0,24/03/2020,12626938.0
47535,Rwanda,2,0,23/03/2020,12626938.0
47536,Rwanda,0,0,22/03/2020,12626938.0
47537,Rwanda,6,0,21/03/2020,12626938.0
47538,Rwanda,0,0,20/03/2020,12626938.0
47539,Rwanda,4,0,19/03/2020,12626938.0
47540,Rwanda,2,0,18/03/2020,12626938.0
47541,Rwanda,0,0,17/03/2020,12626938.0
47542,Rwanda,4,0,16/03/2020,12626938.0
47543,Rwanda,1,0,15/03/2020,12626938.0
47544,Saint_Kitts_and_Nevis,0,0,14/12/2020,52834.0
47545,Saint_Kitts_and_Nevis,0,0,13/12/2020,52834.0
47546,Saint_Kitts_and_Nevis,1,0,12/12/2020,52834.0
47547,Saint_Kitts_and_Nevis,1,0,11/12/2020,52834.0
47548,Saint_Kitts_and_Nevis,0,0,10/12/2020,52834.0
47549,Saint_Kitts_and_Nevis,0,0,09/12/2020,52834.0
47550,Saint_Kitts_and_Nevis,0,0,08/12/2020,52834.0
47551,Saint_Kitts_and_Nevis,0,0,07/12/2020,52834.0
47552,Saint_Kitts_and_Nevis,3,0,06/12/2020,52834.0
47553,Saint_Kitts_and_Nevis,0,0,05/12/2020,52834.0
47554,Saint_Kitts_and_Nevis,0,0,04/12/2020,52834.0
47555,Saint_Kitts_and_Nevis,0,0,03/12/2020,52834.0
47556,Saint_Kitts_and_Nevis,0,0,02/12/2020,52834.0
47557,Saint_Kitts_and_Nevis,0,0,01/12/2020,52834.0
47558,Saint_Kitts_and_Nevis,0,0,30/11/2020,52834.0
47559,Saint_Kitts_and_Nevis,0,0,29/11/2020,52834.0
47560,Saint_Kitts_and_Nevis,0,0,28/11/2020,52834.0
47561,Saint_Kitts_and_Nevis,0,0,27/11/2020,52834.0
47562,Saint_Kitts_and_Nevis,2,0,26/11/2020,52834.0
47563,Saint_Kitts_and_Nevis,0,0,25/11/2020,52834.0
47564,Saint_Kitts_and_Nevis,0,0,24/11/2020,52834.0
47565,Saint_Kitts_and_Nevis,1,0,23/11/2020,52834.0
47566,Saint_Kitts_and_Nevis,0,0,22/11/2020,52834.0
47567,Saint_Kitts_and_Nevis,0,0,21/11/2020,52834.0
47568,Saint_Kitts_and_Nevis,0,0,20/11/2020,52834.0
47569,Saint_Kitts_and_Nevis,0,0,19/11/2020,52834.0
47570,Saint_Kitts_and_Nevis,0,0,18/11/2020,52834.0
47571,Saint_Kitts_and_Nevis,0,0,17/11/2020,52834.0
47572,Saint_Kitts_and_Nevis,0,0,16/11/2020,52834.0
47573,Saint_Kitts_and_Nevis,0,0,15/11/2020,52834.0
47574,Saint_Kitts_and_Nevis,0,0,14/11/2020,52834.0
47575,Saint_Kitts_and_Nevis,0,0,13/11/2020,52834.0
47576,Saint_Kitts_and_Nevis,0,0,12/11/2020,52834.0
47577,Saint_Kitts_and_Nevis,0,0,11/11/2020,52834.0
47578,Saint_Kitts_and_Nevis,0,0,10/11/2020,52834.0
47579,Saint_Kitts_and_Nevis,0,0,09/11/2020,52834.0
47580,Saint_Kitts_and_Nevis,0,0,08/11/2020,52834.0
47581,Saint_Kitts_and_Nevis,0,0,07/11/2020,52834.0
47582,Saint_Kitts_and_Nevis,0,0,06/11/2020,52834.0
47583,Saint_Kitts_and_Nevis,0,0,05/11/2020,52834.0
47584,Saint_Kitts_and_Nevis,0,0,04/11/2020,52834.0
47585,Saint_Kitts_and_Nevis,0,0,03/11/2020,52834.0
47586,Saint_Kitts_and_Nevis,0,0,02/11/2020,52834.0
47587,Saint_Kitts_and_Nevis,0,0,01/11/2020,52834.0
47588,Saint_Kitts_and_Nevis,0,0,31/10/2020,52834.0
47589,Saint_Kitts_and_Nevis,0,0,30/10/2020,52834.0
47590,Saint_Kitts_and_Nevis,0,0,29/10/2020,52834.0
47591,Saint_Kitts_and_Nevis,0,0,28/10/2020,52834.0
47592,Saint_Kitts_and_Nevis,0,0,27/10/2020,52834.0
47593,Saint_Kitts_and_Nevis,0,0,26/10/2020,52834.0
47594,Saint_Kitts_and_Nevis,0,0,25/10/2020,52834.0
47595,Saint_Kitts_and_Nevis,0,0,24/10/2020,52834.0
47596,Saint_Kitts_and_Nevis,0,0,23/10/2020,52834.0
47597,Saint_Kitts_and_Nevis,0,0,22/10/2020,52834.0
47598,Saint_Kitts_and_Nevis,0,0,21/10/2020,52834.0
47599,Saint_Kitts_and_Nevis,0,0,20/10/2020,52834.0
47600,Saint_Kitts_and_Nevis,0,0,19/10/2020,52834.0
47601,Saint_Kitts_and_Nevis,0,0,18/10/2020,52834.0
47602,Saint_Kitts_and_Nevis,0,0,17/10/2020,52834.0
47603,Saint_Kitts_and_Nevis,0,0,16/10/2020,52834.0
47604,Saint_Kitts_and_Nevis,0,0,15/10/2020,52834.0
47605,Saint_Kitts_and_Nevis,0,0,14/10/2020,52834.0
47606,Saint_Kitts_and_Nevis,0,0,13/10/2020,52834.0
47607,Saint_Kitts_and_Nevis,0,0,12/10/2020,52834.0
47608,Saint_Kitts_and_Nevis,0,0,11/10/2020,52834.0
47609,Saint_Kitts_and_Nevis,0,0,10/10/2020,52834.0
47610,Saint_Kitts_and_Nevis,0,0,09/10/2020,52834.0
47611,Saint_Kitts_and_Nevis,0,0,08/10/2020,52834.0
47612,Saint_Kitts_and_Nevis,0,0,07/10/2020,52834.0
47613,Saint_Kitts_and_Nevis,0,0,06/10/2020,52834.0
47614,Saint_Kitts_and_Nevis,0,0,05/10/2020,52834.0
47615,Saint_Kitts_and_Nevis,0,0,04/10/2020,52834.0
47616,Saint_Kitts_and_Nevis,0,0,03/10/2020,52834.0
47617,Saint_Kitts_and_Nevis,0,0,02/10/2020,52834.0
47618,Saint_Kitts_and_Nevis,0,0,01/10/2020,52834.0
47619,Saint_Kitts_and_Nevis,0,0,30/09/2020,52834.0
47620,Saint_Kitts_and_Nevis,0,0,29/09/2020,52834.0
47621,Saint_Kitts_and_Nevis,0,0,28/09/2020,52834.0
47622,Saint_Kitts_and_Nevis,0,0,27/09/2020,52834.0
47623,Saint_Kitts_and_Nevis,0,0,26/09/2020,52834.0
47624,Saint_Kitts_and_Nevis,0,0,25/09/2020,52834.0
